REC_IR	STATNUM	ORI	ORIADDDT	ORINIBRS	CITY	STATECOD	POPGRP	DIVISN	REGION	AGINDIC	CORECTY	COVBYORI	FIELDNO	JUDDIST	NBRSFLG	INACTDTE	POP1	COUNTY1	MSA1	LSTPOP1	POP2	COUNTY2	MSA2	LSTPOP2	POP3	COUNTY3	MSA3	LSTPOP3	POP4	COUNTY4	MSA4	LSTPOP4	POP5	COUNTY5	MSA5	LSTPOP5	MASTERYR	QTR1ACT	QTR2ACT	QTR3ACT	QTR4ACT	F1QACT	F2QACT	F3QACT	F4QACT	AGNAME	CFIPS1	CFIPS2	CFIPS3	CFIPS4	CFIPS5	IINCIDNO	INCIDDTE	DATASRC	QUARTER	TNUMVTMS	TNUMOFF	GOFFRAC	OFFCOD1	NUMVTM1	LOCCOD1	BIASMO1	OFFCOD2	NUMVTM2	LOCCOD2	BIASMO2	OFFCOD3	NUMVTM3	LOCCOD3	BIASMO3	OFFCOD4	NUMVTM4	LOCCOD4	BIASMO4	OFFCOD5	NUMVTM5	LOCCOD5	BIASMO5	OFFCOD6	NUMVTM6	LOCCOD6	BIASMO6	OFFCOD7	NUMVTM7	LOCCOD7	BIASMO7	OFFCOD8	NUMVTM8	LOCCOD8	BIASMO8	OFFCOD9	NUMVTM9	LOCCOD9	BIASMO9	OFFCOD10	NUMVTM10	LOCCOD10	BIASMO10	VTYP_I1	VTYP_B1	VTYP_F1	VTYP_G1	VTYP_R1	VTYP_S1	VTYP_O1	VTYP_U1	VTYP_I2	VTYP_B2	VTYP_F2	VTYP_G2	VTYP_R2	VTYP_S2	VTYP_O2	VTYP_U2	VTYP_I3	VTYP_B3	VTYP_F3	VTYP_G3	VTYP_R3	VTYP_S3	VTYP_O3	VTYP_U3	VTYP_I4	VTYP_B4	VTYP_F4	VTYP_G4	VTYP_R4	VTYP_S4	VTYP_O4	VTYP_U4	VTYP_I5	VTYP_B5	VTYP_F5	VTYP_G5	VTYP_R5	VTYP_S5	VTYP_O5	VTYP_U5	VTYP_I6	VTYP_B6	VTYP_F6	VTYP_G6	VTYP_R6	VTYP_S6	VTYP_O6	VTYP_U6	VTYP_I7	VTYP_B7	VTYP_F7	VTYP_G7	VTYP_R7	VTYP_S7	VTYP_O7	VTYP_U7	VTYP_I8	VTYP_B8	VTYP_F8	VTYP_G8	VTYP_R8	VTYP_S8	VTYP_O8	VTYP_U8	VTYP_I9	VTYP_B9	VTYP_F9	VTYP_G9	VTYP_R9	VTYP_S9	VTYP_O9	VTYP_U9	VTYP_I10	VTYP_B10	VTYP_F10	VTYP_G10	VTYP_R10	VTYP_S10	VTYP_O10	VTYP_U10
IR	3	AR0500100	20191130	20080101	Prescott	AR	 6	7	3	 	N	 	3390	035W	A	 	3039	50	0	0	0	0	 	0	0	0	 	0	0	0	 	0	0	0	 	0	2017	I	I	I	I	 	 	 	 	PRESCOTT	 99	 	 	 	 	12-JYU-2JD1A	20170523	N	2	0	0	U	23C	1	13	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	3	AR0500100	20191130	20080101	Prescott	AR	 6	7	3	 	N	 	3390	035W	A	 	3039	50	0	0	0	0	 	0	0	0	 	0	0	0	 	0	0	0	 	0	2017	I	I	I	I	 	 	 	 	PRESCOTT	 99	 	 	 	 	12-JY--2JD1A	20170524	N	2	0	1	B	23C	1	12	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	3	AR0500100	20191130	20080101	Prescott	AR	 6	7	3	 	N	 	3390	035W	A	 	3039	50	0	0	0	0	 	0	0	0	 	0	0	0	 	0	0	0	 	0	2017	I	I	I	I	 	 	 	 	PRESCOTT	 99	 	 	 	 	12-ZQ--26D1A	20170807	N	3	1	1	B	11A	1	20	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	3	AR0500100	20191130	20080101	Prescott	AR	 6	7	3	 	N	 	3390	035W	A	 	3039	50	0	0	0	0	 	0	0	0	 	0	0	0	 	0	0	0	 	0	2017	I	I	I	I	 	 	 	 	PRESCOTT	 99	 	 	 	 	12-JL4-2JD1A	20170514	N	2	0	0	U	23C	1	20	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	3	AR0630100	20191130	20060401	Benton	AR	 4	7	3	 	N	 	3390	030E	A	 	36702	63	469	0	0	0	 	0	0	0	 	0	0	0	 	0	0	0	 	0	2017	Z	I	I	Z	 	 	 	 	BENTON	125	 	 	 	 	5F1PQ09JJJVS	20170717	N	3	1	1	W	13B	1	13	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	3	AR0630100	20191130	20060401	Benton	AR	 4	7	3	 	N	 	3390	030E	A	 	36702	63	469	0	0	0	 	0	0	0	 	0	0	0	 	0	0	0	 	0	2017	Z	I	I	Z	 	 	 	 	BENTON	125	 	 	 	 	5F1PQ08 WWVS	20170519	N	2	1	0	U	290	1	20	41	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	3	AR0630100	20191130	20060401	Benton	AR	 4	7	3	 	N	 	3390	030E	A	 	36702	63	469	0	0	0	 	0	0	0	 	0	0	0	 	0	0	0	 	0	2017	Z	I	I	Z	 	 	 	 	BENTON	125	 	 	 	 	5F1PQ09PUPVS	20170702	N	3	1	0	U	290	1	13	12	220	1	20	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	3	AR0660100	20191130	20021201	Fort Smith	AR	 3	7	3	 	Y	 	3390	035W	A	 	88437	66	285	0	0	0	 	0	0	0	 	0	0	0	 	0	0	0	 	0	2017	Z	I	I	I	 	 	 	 	FORT SMITH	131	 	 	 	 	1200J5XUU00A	20171009	N	4	2	2	M	13C	1	13	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	3	AR0660100	20191130	20021201	Fort Smith	AR	 3	7	3	 	Y	 	3390	035W	A	 	88437	66	285	0	0	0	 	0	0	0	 	0	0	0	 	0	0	0	 	0	2017	Z	I	I	I	 	 	 	 	FORT SMITH	131	 	 	 	 	1200J2P0900A	20171020	N	4	2	0	U	290	2	7	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	3	AR0660100	20191130	20021201	Fort Smith	AR	 3	7	3	 	Y	 	3390	035W	A	 	88437	66	285	0	0	0	 	0	0	0	 	0	0	0	 	0	0	0	 	0	2017	Z	I	I	I	 	 	 	 	FORT SMITH	131	 	 	 	 	1200LK83600A	20170607	N	2	1	1	W	13C	1	20	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	3	AR0660100	20191130	20021201	Fort Smith	AR	 3	7	3	 	Y	 	3390	035W	A	 	88437	66	285	0	0	0	 	0	0	0	 	0	0	0	 	0	0	0	 	0	2017	Z	I	I	I	 	 	 	 	FORT SMITH	131	 	 	 	 	1200Y4HPI00A	20170913	N	3	1	2	W	13B	1	3	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	3	AR0670000	20191130	20060101	DeQueen	AR	8C	7	3	 	N	 	3390	035W	A	 	10337	67	0	0	0	0	 	0	0	0	 	0	0	0	 	0	0	0	 	0	2017	I	Z	Z	Z	 	 	 	 	SEVIER	133	 	 	 	 	-S6MG3FENRVS	20170226	N	1	1	1	B	13A	1	20	43	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	3	AR0720100	20191130	20030901	Fayetteville	AR	 3	7	3	 	Y	 	3390	035W	A	 	85592	72	270	0	0	0	 	0	0	0	 	0	0	0	 	0	0	0	 	0	2017	Z	Z	Z	I	 	 	 	 	FAYETTEVILLE	143	 	 	 	 	2W1NPU7LZX11	20171103	N	4	1	2	B	120	1	13	41	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	3	AR0730100	20191130	20070101	Searcy	AR	 5	7	3	 	N	 	3390	030E	A	 	24553	73	0	0	0	0	 	0	0	0	 	0	0	0	 	0	0	0	 	0	2017	Z	Z	Z	I	 	 	 	 	SEARCY	145	 	 	 	 	MK-J81SB-7V9	20171208	N	4	1	3	U	11A	1	20	44	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	2	AZ0010000	20191130	0	Saint Johns	AZ	8B	8	4	 	N	 	3630	025A	 	 	62689	1	0	0	0	0	 	0	0	0	 	0	0	0	 	0	0	0	 	0	2017	Z	Z	Z	I	 	 	 	 	APACHE	  1	 	 	 	 	131M17HQ6X I	20171024	F	4	1	1	W	13C	1	20	33	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	2	AZ0010000	20191130	0	Saint Johns	AZ	8B	8	4	 	N	 	3630	025A	 	 	62689	1	0	0	0	0	 	0	0	0	 	0	0	0	 	0	0	0	 	0	2017	Z	Z	Z	I	 	 	 	 	APACHE	  1	 	 	 	 	131M1E536X I	20171011	F	4	1	1	U	13C	1	52	33	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	2	AZ0010300	20191130	0	Saint Johns	AZ	 6	8	4	 	N	 	3630	025A	 	 	3581	1	0	0	0	0	 	0	0	0	 	0	0	0	 	0	0	0	 	0	2017	I	Z	I	Z	 	 	 	 	ST. JOHNS	  1	 	 	 	 	8C0100TM728N	20170202	F	1	1	1	W	13C	1	22	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	2	AZ0010300	20191130	0	Saint Johns	AZ	 6	8	4	 	N	 	3630	025A	 	 	3581	1	0	0	0	0	 	0	0	0	 	0	0	0	 	0	0	0	 	0	2017	I	Z	I	Z	 	 	 	 	ST. JOHNS	  1	 	 	 	 	8C0A0Y5D728N	20170822	F	3	1	1	W	13C	1	25	32	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	2	AZ0030800	20191130	0	Page	AZ	 6	8	4	 	N	 	3630	025A	 	 	7632	3	275	0	0	0	 	0	0	0	 	0	0	0	 	0	0	0	 	0	2017	Z	Z	I	Z	 	 	 	 	PAGE	  5	 	 	 	 	FO-GJ4 IQ-F3	20170830	F	3	1	1	I	64A	1	53	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	2	AZ0070000	20191130	0	Phoenix	AZ	9A	8	4	 	N	 	3630	025A	 	 	400793	7	662	0	0	0	 	0	0	0	 	0	0	0	 	0	0	0	 	0	2017	I	Z	Z	I	 	 	 	 	MARICOPA	 13	 	 	 	 	8C00I0E-728N	20170130	F	1	1	2	W	13B	1	15	41	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	2	AZ0070000	20191130	0	Phoenix	AZ	9A	8	4	 	N	 	3630	025A	 	 	400793	7	662	0	0	0	 	0	0	0	 	0	0	0	 	0	0	0	 	0	2017	I	Z	Z	I	 	 	 	 	MARICOPA	 13	 	 	 	 	8C0 1C5Q728N	20171214	F	4	1	1	W	13B	1	20	41	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	2	AZ0070000	20191130	0	Phoenix	AZ	9A	8	4	 	N	 	3630	025A	 	 	400793	7	662	0	0	0	 	0	0	0	 	0	0	0	 	0	0	0	 	0	2017	I	Z	Z	I	 	 	 	 	MARICOPA	 13	 	 	 	 	8C00-FRL728N	20170211	F	1	0	0	U	290	1	6	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	2	AZ0070100	20191130	0	Avondale	AZ	 3	8	4	 	N	 	3630	025A	 	 	84041	7	662	0	0	0	 	0	0	0	 	0	0	0	 	0	0	0	 	0	2017	Z	Z	Z	I	 	 	 	 	AVONDALE	 13	 	 	 	 	EN5B7U7D1AEM	20171015	F	4	1	1	B	290	1	20	41	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	2	AZ0070500	20191130	0	Chandler	AZ	 2	8	4	 	N	 	3630	025A	 	 	249355	7	662	0	0	0	 	0	0	0	 	0	0	0	 	0	0	0	 	0	2017	Z	I	Z	Z	 	 	 	 	CHANDLER	 13	 	 	 	 	1244QUFCTD1A	20170421	F	2	1	0	U	290	1	20	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	2	AZ0070700	20191130	0	El Mirage	AZ	 4	8	4	 	N	 	3630	025A	 	 	35611	7	662	0	0	0	 	0	0	0	 	0	0	0	 	0	0	0	 	0	2017	Z	I	Z	Z	 	 	 	 	EL MIRAGE	 13	 	 	 	 	937NK KSE-F3	20170527	F	2	1	0	U	290	1	20	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	2	AZ0071100	20191217	20081101	Gilbert	AZ	 2	8	4	 	N	 	3630	025A	A	 	242090	7	662	0	0	0	 	0	0	0	 	0	0	0	 	0	0	0	 	0	2017	Z	I	I	I	 	 	 	 	GILBERT	 13	 	 	 	 	TU0000QHKZ7D	20171125	N	4	1	0	U	290	1	18	21	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	2	AZ0071100	20191217	20081101	Gilbert	AZ	 2	8	4	 	N	 	3630	025A	A	 	242090	7	662	0	0	0	 	0	0	0	 	0	0	0	 	0	0	0	 	0	2017	Z	I	I	I	 	 	 	 	GILBERT	 13	 	 	 	 	7V00000MTQP2	20170523	N	2	1	0	U	13C	1	20	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	2	AZ0071100	20191217	20081101	Gilbert	AZ	 2	8	4	 	N	 	3630	025A	A	 	242090	7	662	0	0	0	 	0	0	0	 	0	0	0	 	0	0	0	 	0	2017	Z	I	I	I	 	 	 	 	GILBERT	 13	 	 	 	 	TU0000Q2OZ7D	20170914	N	3	1	0	U	13A	1	13	32	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	2	AZ0071300	20191130	0	Glendale	AZ	 2	8	4	 	N	 	3630	025A	 	 	249273	7	662	0	0	0	 	0	0	0	 	0	0	0	 	0	0	0	 	0	2017	Z	I	I	I	 	 	 	 	GLENDALE	 13	 	 	 	 	1 1ETQCLG0W5	20171109	F	4	1	1	W	13B	1	13	24	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	2	AZ0071300	20191130	0	Glendale	AZ	 2	8	4	 	N	 	3630	025A	 	 	249273	7	662	0	0	0	 	0	0	0	 	0	0	0	 	0	0	0	 	0	2017	Z	I	I	I	 	 	 	 	GLENDALE	 13	 	 	 	 	8C8 1W3U728N	20170610	F	2	1	0	U	13C	1	20	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	2	AZ0071300	20191130	0	Glendale	AZ	 2	8	4	 	N	 	3630	025A	 	 	249273	7	662	0	0	0	 	0	0	0	 	0	0	0	 	0	0	0	 	0	2017	Z	I	I	I	 	 	 	 	GLENDALE	 13	 	 	 	 	1V1I9VEWPU72	20170725	F	3	2	0	U	13C	2	13	15	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
